4.223129252,1
5.050748299,2
5.975850340,3
6.912743764,4
7.793424036,5
8.721383220,6
9.640634921,7
10.562947846,8
11.531133787,9
12.479954649,10
13.479773243,11
14.439795918,12
15.343877551,13
16.295464853,14
17.200566893,15
18.144739229,16
19.138027211,17
20.071723356,18
21.113582766,19
22.107210884,20
23.111111111,21
24.049115646,22
25.008503401,23
25.918321995,24
26.832086168,25
27.747845805,26
28.690340136,27
29.624240363,28
30.575941043,29
31.488163265,30
32.415079365,31
33.371519274,32
34.304217687,33
35.240000000,34
36.136054422,35
37.035873016,36
37.986938776,37
38.936893424,38
39.858049887,39
40.754988662,40
41.602970522,41
42.586462585,42
43.496054422,43
44.440816327,44
45.418934240,45
46.554172336,46
47.557369615,47
48.467482993,48
49.376054422,49
50.282834467,50
51.275555556,51
52.193764172,52
54.096258503,53
54.976666667,54
55.960770975,55
56.903401361,56
57.801768707,57
58.786643991,58
59.731746032,59
60.640226757,60
61.640022676,61
62.577777778,62
63.561201814,63
64.431814059,64
65.383741497,65
66.408775510,66
67.328503401,67
68.296145125,68
69.219501134,69
70.224671202,70
71.210702948,71
72.120022676,72
73.037188209,73
74.074761905,74
74.971315193,75
75.976281179,76
76.928049887,77
77.808231293,78
78.784512472,79
80.673605442,80
81.624081633,81
82.545464853,82
83.504444444,83
84.410022676,84
85.408004535,85
86.295646259,86
87.275238095,87
88.179183673,88
89.120839002,89
90.035192744,90
90.995192744,91
91.944013605,92
92.904013605,93
93.827437642,94
94.843832200,95
95.763854875,96
96.682471655,97
97.675170068,98
98.519614512,99
99.434535147,100
100.401836735,101
101.466689342,102
102.656213152,103
103.625487528,104
104.537959184,105
105.434761905,106
106.435079365,107
107.372244898,108
108.301859410,109
109.264285714,110
110.175736961,111
111.127709751,112
112.032607710,113
113.040634921,114
113.953786848,115
114.928888889,116
115.864625850,117
116.781882086,118
117.695623583,119
118.672721088,120
119.634965986,121
120.520702948,122
121.458526077,123
122.367913832,124
