1.864852608,1
2.800997732,2
3.695646259,3
4.576077098,4
5.476712018,5
6.380544218,6
7.353945578,7
8.301292517,8
9.244807256,9
10.216031746,10
11.134331066,11
12.038095238,12
12.974149660,13
13.933446712,14
14.865374150,15
15.844852608,16
16.820566893,17
17.789977324,18
18.721088435,19
19.624149660,20
20.572154195,21
21.487006803,22
22.494263039,23
23.358798186,24
24.412199546,25
25.293469388,26
26.317006803,27
27.223877551,28
28.132426304,29
29.043832200,30
30.005850340,31
30.950657596,32
31.934693878,33
32.838367347,34
33.774353741,35
34.700544218,36
35.668095238,37
36.604308390,38
37.543083900,39
38.544058957,40
39.389365079,41
40.327732426,42
41.264489796,43
42.250544218,44
43.172018141,45
44.124058957,46
45.030612245,47
45.915986395,48
46.780566893,49
47.799274376,50
48.683922902,51
49.588707483,52
50.485396825,53
51.428231293,54
52.276167800,55
53.196009070,56
54.109909297,57
55.006235828,58
55.920181406,59
56.846462585,60
57.732154195,61
58.620090703,62
59.540498866,63
60.499977324,64
61.372448980,65
62.348503401,66
63.193764172,67
64.020657596,68
64.959523810,69
65.844195011,70
66.729410431,71
67.653061224,72
68.524512472,73
69.436757370,74
70.362721088,75
71.262653061,76
72.147142857,77
73.092063492,78
73.956984127,79
74.852176871,80
75.782131519,81
76.689523810,82
77.556326531,83
78.447460317,84
79.417006803,85
80.284784580,86
81.150884354,87
82.064036281,88
83.056507937,89
83.884353741,90
84.799387755,91
85.764376417,92
86.635873016,93
87.539229025,94
88.424489796,95
89.406031746,96
90.381179138,97
91.268480726,98
92.108866213,99
93.051950113,100
93.982766440,101
94.904126984,102
95.838730159,103
96.795850340,104
97.684149660,105
98.580725624,106
99.497505669,107
100.392290249,108
101.323968254,109
102.180793651,110
103.108503401,111
104.015464853,112
104.879795918,113
105.828752834,114
106.727233560,115
107.635328798,116
108.494625850,117
109.421201814,118
110.541496599,119
111.470294785,120
112.357052154,121
113.198321995,122
114.051882086,123
114.942698413,124
115.871904762,125
